job_id,title,company,city,salary,date_scraped,category
540,Accountant,Unity Exploration Pvt Ltd,Rawalpindi,,2026-07-24 15:38:07,Finance & Accounting
541,Accountant,SMS Technologies,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
542,Junior Accountant,Misix Communication,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
543,Accountant,BGE Limited,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
544,Bookkeeper / Accountant (UK BASED FIRM),Linktax,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
545,Accountant,Ropstam Solutions Inc.,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
546,Jr.Accountant,Shan Marketing Services,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
547,Cashier/Jr. Accountant - Islamabad,Grand City,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
548,Accountant / Client Manager,Virtual Bookkeepers 365,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
549,Full Time Accountant,Faraz And Brothers,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
550,Accountant for Grocery Store (Islamabad),Esajee's,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
551,Accounts Interns,confidentioal,Islamabad,,2026-07-24 15:38:07,Software Engineering
552,Accountant,XS International,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
553,Senior Accountant-UK,c2o,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
554,Accountant Intern,Hectacore Systems,Islamabad,,2026-07-24 15:38:07,Software Engineering
555,Cost Accountant,Akbar Associates Group,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
556,Accountant(Male),LALA Group of Companies,Rawalpindi,,2026-07-24 15:38:07,Finance & Accounting
557,Internal Auditor,Shan Marketing Services,Islamabad,,2026-07-24 15:38:07,Software Engineering
558,Payroll Accountant (Pakistan),Sovereign Express Trade Limited,Rawalpindi,,2026-07-24 15:38:07,Finance & Accounting
559,Accounts Executive,Flink Freight Logistics Inc,Rawalpindi,,2026-07-24 15:38:07,Finance & Accounting
560,R2R Specialist,Zones,Islamabad,,2026-07-24 15:38:07,Other
561,Internal Audit Officer,Interwood Mobel,Islamabad,,2026-07-24 15:38:07,Software Engineering
562,Tax Consultant/Accountant,Islamabad Specialist Hospital,Rawalpindi,,2026-07-24 15:38:07,Finance & Accounting
563,Remote Tax Professional Resource - Project Based Jobs,BMT PRIVATE LIMITED,Rawalpindi,,2026-07-24 15:38:07,Finance & Accounting
564,Senior Accountant (SEC-US Reporter),NorthBay Solutions,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
565,Accountant Intern (Female),TT Technologies pvt Ltd (PhoneCase.pk),Islamabad,,2026-07-24 15:38:07,Software Engineering
566,Audit internship opportunity for CA and ACCA affiliates,Daxin Global,Islamabad,,2026-07-24 15:38:07,Software Engineering
567,Tax Manager - ISB,PEOPLE PVT LTD,Islamabad,,2026-07-24 15:38:07,Finance & Accounting
568,Tax Manager,DiLucci CPA Firm,Other,,2026-07-24 15:38:07,Finance & Accounting
569,Accounting Internee (ACCA / CA Student),Effectudio,Rawalpindi,,2026-07-24 15:38:07,Software Engineering
570,Intern (Electrical Engineer),Nextreme Techno Solutions Pvt Limited,Lahore,,2026-07-24 15:38:07,Engineering
571,Electrical Engineer,Root4tech,Lahore,,2026-07-24 15:38:07,Engineering
572,Technical Sales Engineer (Electrical),S.A. Hamid & Co,Lahore,,2026-07-24 15:38:07,Engineering
573,Electrical Sales Engineer,S. A. Hamid & Co.,Lahore,,2026-07-24 15:38:07,Engineering
574,Electrical Engineer (Elevators & Escalators),Milano,Lahore,,2026-07-24 15:38:07,Engineering
575,MEP Site Engineer - International Projects,Aesom Private Limited,Lahore,,2026-07-24 15:38:07,Engineering
576,Electrical Engineer Interns - G4S Digital Solutions,Qureos Inc,Lahore,,2026-07-24 15:38:07,Engineering
577,Project Engineer,MSE,Lahore,,2026-07-24 15:38:07,Software Engineering
578,Manager Energy Optimization,Steel Fabrication & Telecom Infrastructure...,Lahore,,2026-07-24 15:38:07,Management
579,Lead Design & Proposal Engineer,Avanceon MEA,Lahore,,2026-07-24 15:38:07,Software Engineering
580,Solar Design Engineer (SDE),PITCO,Lahore,,2026-07-24 15:38:07,Engineering
581,Solar DraftsMan/ PV designer,Solar PVT LTD,Lahore,,2026-07-24 15:38:07,Engineering
582,Electronics / Application Engineer,Electrical Engineering Services,Lahore,,2026-07-24 15:38:07,Software Engineering
583,Engineer - Instrumentation (North),Atlas Controls (Pvt) Ltd,Lahore,,2026-07-24 15:38:07,Engineering
584,Internship Leading to Job – Application Engineer,Voltonic Solution Pvt. Ltd.,Lahore,,2026-07-24 15:38:07,Software Engineering
585,Electrical / Electronics Engineer,Feroze Power Limited,Karachi,,2026-07-24 15:38:07,Engineering
586,Assistant Engineer- Electrical/Electronics,International Industries Limited,Karachi,,2026-07-24 15:38:07,Engineering
587,ELECTRICAL ENGINEER,ALPHA TEA PVT LTD,Karachi,,2026-07-24 15:38:07,Engineering
588,Mid-Level Electrical Design Engineers,S. Mehboob & Co.,Karachi,,2026-07-24 15:38:07,Engineering
589,"Project Engineer (PLC/SCADA, Electrical, ATG & Site Works)",Avanceon MEA,Karachi,,2026-07-24 15:38:07,Engineering
590,Electrical Design Engineer (Solar),Exide Pakistan Limited,Karachi,,2026-07-24 15:38:07,Engineering
591,Electrical (Fresher / 1 Year Experience),Hiring Pakistan,Karachi,,2026-07-24 15:38:07,Engineering
592,Executive - Electrical & Instrumentation (E&I),AGILE HR,Karachi,,2026-07-24 15:38:07,Engineering
593,Female Estimation Engineer BE Electronics/Electrical,TELECOM ENGINEERING COMPANY,Karachi,,2026-07-24 15:38:07,Engineering
594,LV Switchgear Design Engineer,PanelSketch International,Karachi,,2026-07-24 15:38:07,Software Engineering
595,Project Engineer,Synergy Corporation,Karachi,,2026-07-24 15:38:07,Software Engineering
596,Graduate Trainee Engineer – Electronics / Mechatronics (Fresh Graduates),CSR SERVICES LLC,Karachi,,2026-07-24 15:38:07,Engineering
597,Engineer - Instrumentation (South),Atlas Controls (Pvt) Ltd,Karachi,,2026-07-24 15:38:07,Engineering
598,Shift Engineer,Wärtsilä,Karachi,,2026-07-24 15:38:07,Software Engineering
599,Mechatronics Engineer,Imprint Packaging Solutions,Karachi,,2026-07-24 15:38:07,Engineering
600,"Executive Engineer Substation Automation Systems – Pakistan, Karachi",Siemens,Karachi,,2026-07-24 15:38:07,Engineering
601,Electronics Engineer,Texlabs,Karachi,,2026-07-24 15:38:07,Software Engineering
602,Senior Electronics Engineer / Senior Electronics Technician,Aice,Karachi,,2026-07-24 15:38:07,Software Engineering
603,Primary Lead Engineer,Siemens Energy,Karachi,,2026-07-24 15:38:07,Software Engineering
604,Design Engineer - Solar,Exide Pakistan Limited,Karachi,,2026-07-24 15:38:07,Engineering
605,Technical Associate,Siemens Energy,Karachi,,2026-07-24 15:38:07,IT Infrastructure
606,Solar PV Design Engineer,EcoEnergy Solutions,Karachi,,2026-07-24 15:38:07,Engineering
607,Field Engineer/ Senior Field Engineer - Saddar - Lines Area - MA Jinnah Road - Kharadar,Innovative Pvt Ltd,Karachi,,2026-07-24 15:38:07,Software Engineering
608,Solar Design Engineer (Pre-sales),Synergy Corporation,Karachi,,2026-07-24 15:38:07,Engineering
609,UPS & Solar Technician/Engineer,Power Technology International Pvt Ltd,Karachi,,2026-07-24 15:38:07,Engineering
610,Senior Design & Application Engineer,Avanceon MEA,Karachi,,2026-07-24 15:38:07,Software Engineering
611,Solar Manager,Intermark product lines pvt ltd,Karachi,,2026-07-24 15:38:07,Engineering
612,Mechanical Engineer (Food & Packing),GOFY CANDY,Other,,2026-07-24 15:38:07,Engineering
613,Junior Software Engineer,Code Creators Inc,Other,,2026-07-24 15:38:07,Software Engineering
614,Electrical Power Design Engineer,Reckon Consulting Engineers,Islamabad,,2026-07-24 15:38:07,Engineering
615,Assistant Electrical Engineer (Murree Brewery Company),Murree Brewery Company,Rawalpindi,,2026-07-24 15:38:07,Engineering
616,Design Engineer - EPLAN,QZ Engineering Private Limited,Islamabad,,2026-07-24 15:38:07,Software Engineering
617,Assistant Instrumentation Engineer,Murree Brewery Company,Rawalpindi,,2026-07-24 15:38:07,Engineering
618,ELECTRICAL INTERN HIRING for MALE – A.R. Brothers,A.R.Brothers,Rawalpindi,,2026-07-24 15:38:07,Engineering
619,Power Design Engineer,One Network,Rawalpindi,,2026-07-24 15:38:07,Software Engineering
620,ELV Design Engineer,One Network,Rawalpindi,,2026-07-24 15:38:07,Software Engineering
